Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
86713,-0.321046179,1.062144016,-0.053789461,-0.874118027,0.848890649,-0.734234727,1.21291268,-0.392742143,0.470144313,0.407089207,-1.33119857,0.07276,0.549009029,-0.367390551,-0.334129914,-0.031034404,-0.808572605,-0.636863511,0.120279795,0.324175582,-0.419606618,-0.681208533,-0.028313221,-0.655580324,-0.30151639,0.161558683,0.303917111,-1.00E-04,13.48,0
57955,1.376233144,-0.424315399,-0.136363777,-0.638733545,-0.654251954,-1.012571386,-0.075134959,-0.361725422,-1.122716742,0.672460489,-0.708816745,0.045446287,0.931228208,0.104770473,0.667880664,-1.379972846,-0.11130367,0.768975334,-0.549717182,-0.362124409,-0.440152558,-0.830240341,-0.031493181,0.082243616,0.372055188,1.026729236,-0.079068289,0.004889025,42.45,0
156113,-0.646222678,0.18125844,-0.163687481,-0.604359412,1.885277184,-0.860855609,1.769141081,-0.848405293,0.20321145,-0.120574095,-0.930800247,0.164905332,0.345016078,-0.250454097,-0.653807251,-1.008223628,-0.503189003,-0.619762873,0.179256613,-0.342529474,-0.055143292,0.696094984,0.297850658,0.645197073,-0.190302346,-0.428767826,-0.233732784,-0.35447533,12.99,0
127664,1.926177355,0.71965192,-1.204537047,3.622915757,1.057506488,0.177091946,0.541195419,-0.108267308,-1.550309614,1.607954012,0.561072764,0.920533617,0.621020403,0.413199619,-2.132744254,0.481986746,-0.817160924,-0.39180483,-0.994181514,-0.226280649,0.036085186,0.173492144,0.115165398,0.766772642,0.236094519,-0.038320763,-0.064609531,-0.061363955,3.78,0
19896,1.358030863,-0.622024368,0.431015552,-0.360047836,-0.80131232,-0.130872384,-0.804146664,-0.016953382,1.060360634,0.11087061,0.031606293,-3.570883453,0.413891501,1.237984594,-0.803814212,0.421784882,1.636037962,-1.665389033,0.51817598,-0.081680448,-0.176767256,-0.218524415,-0.029472093,-0.355768168,0.461051432,-0.227408911,-0.007273369,-0.001320782,20,0
31234,1.275252989,0.25935139,0.045131849,1.006089274,-0.112985824,-0.68617223,0.134409358,-0.135509734,0.19029718,0.047550352,-1.066305948,-0.590115988,-1.038838715,0.582767078,1.083319706,0.258870106,-0.556476306,0.162715933,-0.161735183,-0.192642028,-0.018915051,-0.066453981,-0.154532769,-0.171304345,0.719870342,-0.291645889,0.005051268,0.013036038,7.5,0
31736,-0.756237201,-0.696808784,-0.687869856,-2.645861853,1.591671457,3.451168783,0.855725326,0.602689512,-1.254666719,-0.184592518,0.143558536,-1.277596493,0.026987469,-1.322102434,0.399130301,1.977595835,0.04597946,-0.549239076,0.161180107,1.048630918,0.002721099,-0.555448261,0.67416048,0.845748279,-0.257560294,-0.717421326,0.124886325,0.034337598,299,0
159804,1.823141393,-0.658648226,-0.423607534,0.34850196,-0.551376134,0.212216072,-0.703430408,0.19262599,1.199680919,-0.03624839,0.753999946,1.119954182,-0.029745344,0.020142973,-0.120793314,0.241646385,-0.700030334,0.651397344,-0.031569683,-0.078445626,0.280473903,0.866474882,0.104222952,0.729296858,-0.150254266,-0.269060878,0.025054275,-0.030101784,65.94,0
73700,0.861743941,-0.629257742,0.835754732,0.715916681,-1.174482119,-0.601083961,-0.252917108,-0.060738763,0.520490819,-0.179852592,-0.382692869,0.050428404,-0.06272057,0.073848519,1.45724448,0.695839565,-0.549858083,0.075442624,-0.430792309,0.281447218,0.105307287,-0.115045278,-0.097673357,0.423507346,0.073323799,0.372480828,-0.043660891,0.058285518,191.8,0
1114,1.032844419,-0.676285485,-0.565768685,-1.479903735,-0.467995985,-1.133136931,0.359861643,-0.266779434,0.805647129,-0.898357278,1.279857053,1.045297916,-0.295022837,0.755398845,0.855438102,-0.420762209,-0.384133036,0.343778273,1.190911285,0.230131443,0.082085231,-0.034067546,-0.297580146,0.065810368,0.65070229,0.001318525,-0.055856476,0.01781805,160,0
74656,1.256391258,0.100325427,-0.015230491,0.152697882,-0.344227089,-1.273082606,0.319872762,-0.343454195,0.004143903,-0.151937881,-0.235284734,0.275129399,0.172759626,0.370825798,0.860056978,-0.014493085,-0.224301322,-0.592914368,0.079972045,-0.022752491,-0.05761244,-0.18694847,-0.066807072,0.46015838,0.472118455,0.806267169,-0.089702236,0.003733568,31.5,0
64738,1.238063176,-0.007134954,0.603625825,0.243178923,-0.959102655,-1.419664595,-0.071355277,-0.211912657,0.297913561,-0.114160022,0.08079422,-0.059661524,-0.799268118,0.403351078,1.105135065,0.166391181,-0.073016064,-0.550750616,-0.196192377,-0.12794884,-0.063111498,-0.216372012,0.104067004,0.955872523,0.155556675,0.916992538,-0.085923667,0.009393075,10,0
78765,-0.464055014,1.130616924,-0.966924108,-0.857737581,1.808284265,4.375481959,-2.6035096,-4.34203089,-0.910943407,-1.322426795,-0.234789546,0.43957287,-0.475917606,1.262261436,1.018380817,0.985813874,-0.649666294,0.027367255,-0.150250328,1.338375848,-2.841621035,-0.381851327,0.265735101,0.958424796,0.796175503,0.147807528,-0.057957045,0.193669164,1.98,0
55477,1.171766363,0.217656283,0.286836091,0.531625774,-0.174462757,-0.290057204,-0.133185426,0.114071148,-0.145971815,-0.141093262,1.755771456,0.710533336,-0.437113561,0.048266884,0.706849461,0.409471391,0.05316917,-0.183369982,-0.262069818,-0.1389687,-0.215446233,-0.648912331,0.153556003,-0.037600297,0.094976143,0.108805255,-0.01389613,0.015846975,0.89,0
46378,0.784551174,-0.31541868,0.168179857,1.150869187,-0.300380639,-0.2199142,0.295069686,-0.014086299,-0.330383953,0.050120509,1.726742949,1.085352935,-0.018642486,0.650378155,0.469622454,-0.086259562,-0.324100457,-0.144792364,-0.576304655,0.213497993,0.233978123,0.300260465,-0.221834589,0.248605174,0.49229607,-0.348925415,-0.007890501,0.041430385,190.43,0
64708,1.220551511,-0.974012668,1.074117238,-0.439249803,-1.677078837,-0.469622615,-1.046717402,-0.017763776,-0.124974852,0.470973202,-0.537615877,-0.391820356,0.384455018,-0.724588989,0.353024825,1.186630556,0.30658421,-1.028087155,0.435767315,0.226778218,0.352006794,0.936923911,-0.167005541,0.457705875,0.435412092,-0.054831843,0.037381699,0.038302184,80.9,0
44706,-7.286679937,-10.89871873,-3.437418743,3.175337126,-12.0120958,7.290831864,14.11420419,-0.839655631,-0.383959509,-4.690318937,-1.687318656,-1.070637603,-0.958386276,-0.316919329,-1.796745165,0.013342422,0.193685277,0.847173807,-1.455688183,8.646439426,2.275749127,-0.293774316,9.637186981,-0.447225595,1.190230497,-0.76001566,-1.192298616,0.473637425,4112.89,0
86125,-1.381984054,0.812156989,1.171655519,1.543689956,0.150838363,-0.398197043,0.186829688,0.419560134,-0.543858272,-0.219675037,-0.272888829,1.028417068,1.000864805,0.081034179,0.077583848,-1.234242845,0.832042287,-0.877182789,0.640636338,-0.017567572,0.017317999,0.45581722,0.405241489,0.433245615,0.036569284,-0.236513339,0.252084814,0.086884742,7.03,0
129603,-0.606362272,0.596585777,0.705877378,-1.006974322,1.664946305,1.162027016,1.421566925,-0.243158953,0.008074877,-0.331214806,-0.223158059,0.082253331,-0.071362934,-0.294934508,0.343149789,-1.369118375,0.355358514,-2.188874708,-0.921995266,-0.12948851,-0.198092479,-0.082478923,-0.031915112,-0.326180086,-0.363153879,0.267012367,-0.461050138,-0.354166828,37.8,0
140781,1.879747189,-0.064950068,-1.852894063,0.609379568,0.119574052,-1.415693532,0.371182177,-0.383557766,0.600290516,-0.558738174,-0.315627728,-0.022792768,-0.147665418,-0.777704392,0.985522784,0.203336019,0.535211166,0.501215006,-0.537353926,-0.040109249,0.245533797,0.686132102,-0.093961816,-0.110854356,0.204198848,-0.105557545,-0.015561458,-0.014707074,91.21,0
141570,-0.384313216,1.129665567,0.291254832,-0.328841102,-0.346455371,-1.655400731,0.757225471,0.132517355,-0.347060683,-0.662623011,-0.200382413,0.825583693,0.363937766,0.394736853,-0.555456802,-0.24915183,0.05758048,-1.049690622,-0.431973648,-0.112679163,-0.144755632,-0.382783349,0.268335957,0.933497574,-0.562354971,0.083395263,0.120282205,0.045664129,19.99,0
74280,1.109565251,0.040755546,1.372648427,1.415054286,-0.869483697,0.026634215,-0.598726758,0.154832709,0.610781185,-0.137634358,-0.108011924,0.806868822,0.547029502,-0.320466925,0.750549829,-0.129881374,-0.054147729,-0.421182619,-0.969280354,-0.152163594,0.176127641,0.753410157,-0.021095052,0.430643685,0.408993756,-0.233990046,0.089137793,0.036123052,1,0
155477,1.884350117,-0.202103691,-1.949132388,0.451349238,0.942217393,0.777211855,-0.142220306,0.237394078,0.798673559,-0.617085517,-0.18260473,0.231485294,-0.439902116,-1.056991722,0.355992246,-1.003158769,1.763473423,-1.362423324,-1.163515641,-0.244014773,0.144422364,0.763110853,0.083295225,-0.367297795,-0.01110537,0.792333554,-0.010486706,-0.046869463,25,0
31418,1.248551288,0.379779061,0.31255623,0.691749182,-0.328302717,-1.059146857,0.128624305,-0.235319701,-0.048962205,-0.300329855,0.025289697,0.519541132,0.761246266,-0.392936819,1.035806608,0.453950347,-0.035628625,-0.363980824,-0.203429751,-0.037947774,-0.278899001,-0.788320706,0.119253111,0.360222866,0.232616781,0.092163002,-0.020372075,0.032704922,5.99,0
165013,0.080978022,0.890737645,-0.544911142,-0.732824007,1.185207805,-0.251868921,0.815083674,0.101979145,-0.243874413,-0.665333904,0.69141437,0.340137135,-0.26807315,-0.784141627,-0.836283295,0.58652524,0.055174457,0.342385592,0.126310267,0.040269621,-0.304596322,-0.789013007,0.066487488,0.109636894,-0.42266353,0.123025623,0.216520328,0.070647702,7.18,0
71811,-0.4516263,0.790366047,0.838615766,-1.691492246,0.621393639,-0.236220859,0.777264319,-0.096715614,0.136182798,0.059935252,0.28259903,0.121903992,-0.085987804,-0.091644911,-0.166580383,0.930675994,-1.413159584,0.402651925,-0.008059051,0.234904719,-0.182993657,-0.260113156,-0.249090976,-0.806291505,-0.06535128,0.798658329,0.123554336,-0.099601625,0.77,0
147321,-0.824418979,0.301992345,1.120574053,-1.498886795,0.433304598,0.068559808,0.697486958,-0.177669632,0.992003319,-0.56554552,-1.622843625,-0.658738528,-0.844018698,-0.588232072,-0.562817586,0.691443943,-1.176057115,0.125609081,-1.469096955,-0.361452461,0.224227545,0.824504316,-0.126078323,0.443262578,-0.410522218,0.281223948,-0.432274947,-0.0258239,39,0
157028,2.176548635,-0.30096506,-1.577196147,-0.537516882,-0.402597901,-1.811967568,-0.025153333,-0.531284759,-0.750166104,0.253301054,0.262452333,0.159651949,1.214204527,-1.490913673,-0.364394585,0.834529562,1.424954106,-1.630104543,0.473564902,0.055474684,0.00332184,0.119346248,0.207304714,0.399990256,-0.025624502,-0.311232892,-0.016737782,-0.028580359,15,0
54286,-0.340857341,0.67481351,1.470618561,-0.319094023,-0.111414876,-0.320834402,0.602058299,0.038147995,-0.785941784,-0.314516459,1.060171523,0.196574633,-0.394334615,0.454662522,0.611677199,0.229185329,-0.342541672,0.2462697,1.335965171,0.159517811,-0.146930106,-0.574168092,-0.108099491,0.040668976,0.084692272,0.954577723,-0.112930559,-0.041156105,37.48,0
164119,-0.248941508,0.84421417,0.244881818,-0.816953639,0.768309092,-0.728339591,1.044595203,-0.109480906,0.000496823,-0.472689375,-1.754429037,-0.679891745,-0.890097098,0.315575925,-0.250366804,0.090995869,-0.577688624,-0.361361851,0.280118475,-0.029035065,-0.280047452,-0.691825308,-0.045829159,-0.682923972,-0.542640985,0.178775142,0.343181006,0.22928561,8.36,0
75678,-2.483771907,2.777706064,-2.046717108,-0.155206291,1.36575137,4.937695184,-3.932134485,-6.119540437,-1.826423267,-1.972845053,-0.858205359,0.745243623,-0.574829427,2.29967468,0.88039447,0.730847259,0.056599013,0.753590592,0.303116765,1.763280033,-3.560700154,1.388084814,0.575399667,0.944612884,-0.272985742,-0.377509385,-0.311440454,0.13655068,15.9,0
169472,-1.218339703,-0.440234078,1.554026541,1.485310211,-1.167777351,0.659649164,-0.078512235,0.735699642,-0.131719152,-0.298642802,-2.168099213,-0.263955082,-0.242318758,-0.724690014,-2.250346634,1.139646009,-0.190650021,-0.443289056,-0.814634503,0.345806414,0.174719417,0.052088091,0.719417543,0.038104761,-1.417659765,1.980537493,-0.095763618,0.094537157,230.71,0
51677,0.967016034,-0.271655655,1.073919093,1.077916154,-0.897634284,0.124252883,-0.610757572,0.342041156,0.406915236,0.094434238,1.419241802,0.215106356,-1.581767393,0.604275571,1.09522785,0.496007372,-0.462220254,0.393102014,-0.731808623,-0.123763326,0.14080585,0.214771231,0.029377872,0.174988288,0.126858177,-0.441436225,0.047608626,0.034887911,68.03,0
145424,1.943115458,0.095979426,-1.921187178,1.291649099,0.468118138,-1.381051643,0.825554963,-0.466300582,0.000816212,0.368451003,-0.945061957,-0.385970106,-1.133040388,1.033198557,0.354334015,-0.394787961,-0.346301573,-0.349486299,-0.442845056,-0.227664246,0.14917765,0.36021683,-0.05915223,-0.108925762,0.409573278,-0.480199804,-0.047710336,-0.055788038,68.17,0
43125,1.087270069,-0.91492838,0.8120998,0.377321391,-1.202538103,0.434104931,-1.021805708,0.272837872,-0.569118653,0.967912374,0.046837699,-0.394173893,-0.773124224,0.226132448,0.771519421,-0.306752678,-0.927543203,2.650366512,-0.900830603,-0.346662118,-0.194023381,-0.391952601,-0.126931604,-0.58126836,0.227347031,-0.318003945,0.055712196,0.043346144,116.57,0
40581,-1.470682499,0.96855522,1.60868587,-1.699696976,-0.215662089,-0.941262221,0.45986767,0.554736263,-0.550783621,-1.125907741,0.975710731,0.613082438,-0.590953322,0.579877175,-0.67738645,1.233095281,-1.009857557,-0.061892434,-1.163573231,-0.109547156,-0.219200825,-0.958298952,-0.050352495,0.294180824,0.223715883,0.234259193,0.034803366,0.015721009,22,0
60607,-1.03985213,0.283968603,1.735162281,-0.317520129,1.017428498,-1.497350364,0.868824487,-0.329233083,-0.460650426,-0.490866206,-0.592241714,-0.661826462,-1.007307599,0.269716732,0.399706729,0.067026624,-0.517677126,-0.284065293,-0.524036844,0.090288113,-0.01612723,-0.171875735,-0.281027924,0.384809827,0.540241227,0.268015359,-0.225849066,-0.164405197,5.25,0
51468,-0.80140392,1.041779566,2.154166769,1.838506057,0.524140105,0.932956328,0.130303647,0.348294037,-1.272336703,0.572564816,-0.065104299,-0.496167213,-0.38982859,0.22056083,0.511998204,1.208542434,-1.122662722,1.120285635,0.50481487,0.063783957,-0.029429507,-0.301725701,-0.297469164,-0.876846686,0.127509263,0.030173217,-0.080357852,0.095648555,10.57,0
122186,1.794827482,-0.516443535,-0.953981836,0.471502353,-0.179728299,-0.308735977,-0.057577173,-0.105932649,0.413241369,0.177183411,0.741748579,1.379798548,0.835009279,0.155247109,-0.467226014,0.285289686,-0.769614719,0.032246235,0.17299169,0.05955941,0.066188516,0.128684677,0.078891369,-0.348397364,-0.222995584,0.21167352,-0.054058818,-0.046924489,110.91,0
121369,-1.800911761,1.556746083,-0.51779021,-1.156605399,0.892185158,0.609004044,-0.226712685,-1.778642416,0.07545101,-0.743850776,-0.529403704,0.504131525,-0.599919485,0.841244188,0.436670679,-1.300943372,0.952597194,-1.883304291,-1.071370819,-0.831445281,2.311944674,-0.553737202,0.174032499,-1.064233689,-0.306010941,-0.01349342,0.304503953,0.092633238,0.01,0
151388,-4.631747906,3.841416405,-2.406866093,-0.871983183,-2.557152561,-1.056181103,-2.327785507,3.25332712,0.248481302,-0.764722962,0.348773249,2.114843486,0.753928928,0.477004494,-0.501095367,1.525115543,1.286650172,0.955286645,-0.27744894,-0.197944104,-0.02665253,-0.631338041,0.40767759,-0.072381241,0.182020324,-0.317961828,-0.879432972,-0.344620396,7.7,0
125108,1.83313772,-0.738725781,0.718771738,0.620680978,-1.832789576,-0.865616385,-1.111841742,0.061499447,1.589075817,-0.024274135,-0.212645339,0.336576839,-0.4000718,-0.310433699,0.945331253,0.590610496,-0.373041119,0.115587393,-0.826942796,-0.166401244,0.280953424,0.89452233,0.338703323,0.968458179,-0.720138651,0.565981992,-0.00475382,-0.020929346,40.95,0
33770,-1.463313436,0.412944171,3.121085944,0.009580924,-1.545470075,1.053044377,-0.779729054,-1.177995379,1.507732503,-1.163181613,-1.703959776,0.323953052,-0.666292814,-1.300232071,-1.919077689,-0.127326156,0.277049024,0.008966288,-0.211049505,-0.561107058,1.583176441,0.126547941,-0.535257248,0.472190782,0.362368766,0.648456143,0.251629262,0.049449206,121,0
162340,2.17545222,-0.65520245,-1.698947416,-0.693663455,0.05688374,-0.398297381,-0.196730198,-0.345736477,-0.767243962,0.913151253,-1.377602726,0.277348586,1.862855356,-0.074338771,0.466643136,-1.243227341,-0.603809912,1.221516531,-0.743231,-0.384609574,-0.152277378,0.092523091,0.020457308,0.102874615,0.080380005,0.796717803,-0.065751924,-0.054780612,46.9,0
43927,-1.09941675,0.995769706,2.349069143,1.295544301,0.264435208,1.288696711,0.020455656,0.520475714,-0.528839463,0.416693015,1.099774547,0.750991798,0.121404231,-0.417358374,-0.771167882,0.477129496,-0.617788341,-0.308207858,-2.086985793,-0.262698033,0.298953557,1.114738314,-0.069502271,-0.285887271,-0.575773505,-0.156691252,-0.520697062,-0.375933612,0.76,0
151044,1.923951771,-1.36379302,0.672320779,1.002454753,-1.58682289,1.374819269,-1.939921973,0.523074765,1.437832593,0.613960048,-2.440512208,0.159405085,-0.162749146,-1.347593201,-1.592682638,-1.645638015,0.157881973,1.630962913,-0.857120121,-0.628608756,-0.255215824,0.216229278,0.190674811,0.384686594,-0.217798712,-0.484931319,0.151212474,-0.006055131,33.82,0
39922,1.361979394,-1.534198813,1.062727741,-1.258077732,-2.048726836,0.132019278,-1.697549057,0.240160761,-1.116386317,1.435508895,0.341475474,-0.622030516,-0.621842521,-0.570005366,-0.791820867,-0.13874881,0.419625271,0.786031735,0.326777842,-0.309679985,-0.20228247,-0.176913782,-0.005928879,-0.035335537,0.212783046,-0.192478271,0.061312688,0.02307176,49.15,0
146440,-0.396258151,0.688274526,-1.249364124,-3.226898358,0.858241994,-2.288261946,1.648768208,-0.447148031,0.617460332,-1.630040011,-0.832573871,0.484921134,-0.149501044,0.741025076,-0.295499016,-0.746940318,-0.584722628,-0.510097987,-0.622412824,-0.426704566,0.290761485,0.991576012,-0.054521689,0.036864959,-0.551890346,-0.519791126,-0.211422913,-0.06460073,18.1,0
51755,-1.024726536,1.283941708,1.02802936,0.352686713,0.272629496,-0.229799878,0.39183352,0.582233449,-0.993054449,-0.205827044,-1.139602351,-0.68552738,-0.764879564,0.51474144,0.054388493,0.930094934,-0.520796329,-0.555868504,-1.855574447,-0.196863239,0.118007021,0.197098266,-0.115751273,-0.278391121,-0.215711835,0.828898507,0.142122068,0.101937058,6.47,0
135691,-0.194022911,-0.157354605,-1.82383794,-1.001790007,2.889009633,-0.091826236,1.629428262,-0.482394792,-0.202290466,0.578154561,0.774471909,0.258174862,-0.699977989,0.621758404,-0.721284401,-1.435822862,-0.158530232,-1.242431198,-0.777386197,-0.064658034,0.457821083,1.951308934,-0.073030963,-1.519289374,-1.430921099,0.716434549,0.074460941,-0.029889077,61,0
65725,1.092654283,-0.080238516,1.073988401,0.547068547,-0.736053474,0.012817958,-0.542064758,0.204624194,0.113926979,0.015755263,1.819134206,1.259257144,0.408287602,0.170574952,0.800535658,0.421125715,-0.465638131,-0.127437043,-0.502805311,-0.062794639,0.057480592,0.169570045,0.099984177,0.247773611,0.047542061,0.247420126,0.010909317,0.018823699,19.58,0
130818,1.99996404,0.465612236,-1.228194119,3.455016565,1.005246336,0.636460093,0.136463021,0.090427121,-0.670644141,1.473398756,-2.437068339,-1.393989197,-1.432075302,0.5170409,-0.583466192,1.200302416,-1.050904789,-0.226723329,-0.89529284,-0.326635471,-0.366818792,-1.17515277,0.271467174,-0.444661123,-0.149138388,-0.30606086,-0.05483036,-0.049445859,11.16,0
124717,-1.712987534,0.254459776,-0.832567089,-0.914706824,0.89684508,1.536876771,1.904153476,-0.237971579,0.735186446,0.497160613,-0.555388966,0.037337974,-0.026567742,-0.344982621,0.385622134,-1.067537564,0.184249254,-2.11647976,-0.927824541,-0.431264109,-0.418458399,0.009115948,0.107899718,-0.630861704,-0.889334678,0.210491255,0.289865273,0.380050685,264.83,0
115297,0.246429712,-0.46671275,-1.007823314,1.597258021,0.659864053,-0.869636708,0.836862781,-0.288274651,-0.192984626,0.160036622,-0.537751025,0.107877833,-0.15533128,0.635930029,0.889646514,-1.940636051,0.955980135,-0.241868809,2.497802285,0.620166152,0.31566154,0.719380933,0.664292786,1.110989165,-0.845173021,-0.032445813,0.077656309,0.104869986,170.45,0
32351,-1.246832658,1.213652729,1.884760816,-1.508313553,-0.167613213,-1.237121531,1.176751629,-0.66238976,1.236929378,1.151396082,0.088508446,-0.427195467,-0.622721641,-0.843478913,0.687928722,0.196215642,-0.875007119,-0.54334861,-0.914868497,0.704973137,-0.345711794,-0.175162087,-0.10852309,0.718035107,-0.277816242,0.633625567,0.189975087,-0.24301962,8.76,0
71825,-0.557991844,0.231423845,0.395086669,-1.198987764,1.650053283,4.102799287,-0.624688643,0.988984375,0.655078387,-0.287309497,-0.685468536,0.051249777,-0.094375615,-0.557735998,0.006839233,-0.192395171,-0.140899082,0.046572912,1.650672766,0.077654162,-0.121186352,-0.329955386,-0.030161179,1.084650262,-0.726816807,0.907842444,-0.251483798,0.153018058,26.51,0
165881,-1.388301698,0.89989425,0.793422112,-3.626597325,0.321088386,-0.959737199,1.082618709,-0.018192694,1.099924702,-1.273334868,0.585852266,0.930323048,-0.308268367,0.066821203,-0.6904068,-0.125791464,-0.976804503,0.350529809,-0.040502158,0.187369098,-0.084681225,0.07363891,-0.548953334,-0.317477443,1.168042322,-0.279909909,0.45019494,0.206855723,18.89,0
162711,-1.664544987,2.150623848,-1.548587422,-0.770980786,0.077652681,-0.665613581,0.116910899,0.915430302,0.205954488,0.222233168,0.94334129,0.894722447,-0.147612442,-0.45887971,-0.885298714,0.599407658,0.517879207,0.175577542,-0.181875434,0.269528602,-0.304236077,-0.804515609,0.262940821,0.580753987,-0.24420322,0.103049253,0.26049433,0.19464104,10.74,0
161538,-1.359194123,-1.899026772,0.258611745,-2.676659384,3.337890229,2.885851528,-1.812080193,1.213332515,-0.876821123,0.040250571,-0.201517872,-0.82882088,0.073567239,-0.30527239,0.646798392,1.240107251,-0.150814533,-0.873277324,0.067974527,0.561561569,0.584831829,1.064171764,0.025361708,0.735409948,0.040923999,-0.044280253,0.092394139,0.156964841,10,0
80831,-0.683731786,0.521617913,2.073024069,-0.323943443,0.285784259,-0.263166107,0.754982803,-0.114373953,0.306264966,-0.735804604,-1.543921145,-0.719167487,-1.279027413,-0.356500806,-0.727640695,-0.099005651,-0.328846973,-0.187572351,-0.039476541,-0.06139343,-0.14717125,-0.186502069,-0.444108809,-0.099627356,0.557437489,0.343439708,-0.171095036,-0.174957534,9.36,0
81344,1.132729885,0.065979041,0.600377523,0.426896969,-0.413496152,-0.329093124,-0.134278679,0.090796683,-0.159885762,0.037314814,1.854255108,1.041335828,-0.188287657,0.543569649,0.615481785,0.198127625,-0.285611595,-0.626900575,-0.186846368,-0.108900793,-0.255036828,-0.80851516,0.237529365,0.199517405,-0.04246727,0.101671694,-0.027939152,0.009853462,16.45,0
134465,-1.727544086,1.190809242,-1.068198736,-2.714969595,0.553933509,-1.338062046,1.001189087,0.20104748,0.727538542,-0.29990377,-0.048370514,-0.04631042,-2.18781943,0.862241507,-1.710100316,-0.113717065,-0.539364396,-0.113293639,-0.322476832,-0.302593252,0.042168006,0.265165146,-0.133555278,-0.374825533,0.161851127,0.521890031,-0.003868097,0.22191233,8.49,0
62377,1.008927622,-0.311859542,1.176255081,1.758721706,-0.793764168,0.592698033,-0.519009189,0.302359782,1.32449386,-0.418511969,-1.192326057,0.713563781,-0.77123259,-0.632455529,-1.644073981,-1.118749408,0.805522709,-1.284845337,0.165670457,-0.168266615,-0.399212054,-0.77916705,0.058171057,0.056748,0.394737256,-0.511319109,0.081201958,0.033869859,46.97,0
86760,2.053010825,-0.23755845,-1.115485013,0.445096733,-0.368986549,-1.275706175,0.024541166,-0.19827695,0.908947303,0.143096067,-1.148070402,-0.852443562,-2.370227708,0.761026987,0.306785383,0.0068143,-0.145670547,-0.57327246,0.158056146,-0.373344791,-0.314498714,-0.898615988,0.367382835,-0.020129894,-0.383216391,0.203156792,-0.087302373,-0.064451869,5.36,0
127064,1.909552031,-0.355695085,-1.389343085,0.097386958,0.650352055,0.848879873,-0.219400682,0.338203695,0.497952428,0.116475319,1.056465797,0.723002352,-1.14191175,0.718419459,0.035455213,-0.850729015,0.382529538,-1.597774638,-0.510397442,-0.380829309,-0.147353325,-0.21725298,0.33310963,-1.429977907,-0.442889018,0.380955355,-0.030665918,-0.091055873,1,0
79162,1.158664358,0.074420474,0.56762267,0.514243388,-0.436012795,-0.341494941,-0.190708547,0.131027825,-0.061688631,0.091749604,1.694334992,0.610957136,-0.95238592,0.700855142,0.692103013,0.200152004,-0.256779221,-0.42412365,-0.257134022,-0.19239774,-0.177546781,-0.572395617,0.192141696,0.188050409,0.04907534,0.09793949,-0.023528877,0.005110785,1.98,0
114704,2.233691252,-0.654640235,-1.525225322,-0.936333141,-0.227642158,-0.909227515,-0.239065482,-0.328766031,-0.506823256,0.780713534,-0.798481376,-0.424499741,0.27616278,-0.080310802,-0.282774418,0.677378028,0.316782372,-1.818619776,0.880915035,-0.004374547,0.016317147,0.053114989,0.209214366,0.676119964,0.026796154,-0.308669634,-0.04459316,-0.05649952,15,0
37864,-3.96839375,-4.439733174,-0.359330212,-0.437722604,3.108931707,-2.899075239,-2.499520736,0.997294935,1.825611204,-1.913190534,-1.374460795,-0.509051585,-2.017351029,-0.37497034,1.20588903,0.109222135,0.92847133,0.853268989,-0.375379855,1.147594669,0.3893883,-0.481851519,-0.177248353,-0.885986703,0.118787962,-0.775892751,0.272131102,-0.759415657,15,0
69892,1.264245955,-0.716606343,0.386082089,-1.466080703,-1.318845207,-1.188527612,-0.413901101,-0.151857727,0.130817127,-0.199540591,0.265699949,0.270132632,-0.499520565,0.455726405,1.842123427,-2.399103069,0.534579247,0.617853267,-0.706732876,-0.550861492,-0.501176358,-0.963895918,0.213139564,0.529118146,0.198325998,-0.931130623,0.084108403,0.039048723,36.51,0
153592,-0.067497936,1.598497818,-1.181943817,1.164853498,0.928879296,-0.795150902,0.905456859,0.029260057,-1.319409312,-0.581649501,-0.541474205,-0.232847189,0.358318518,-0.369075464,0.980691006,-1.214919677,1.995828002,0.33989185,2.690467221,0.192895408,0.178944517,0.636302745,-0.282695784,0.752227806,-0.141049933,1.072697822,0.019011509,0.126598735,5.5,0
39241,0.876451195,-0.269216505,-0.427167606,1.028171091,0.322078617,0.276520649,0.400894592,0.02924899,-0.372927871,0.130865859,0.729453518,0.506438629,-0.307877764,0.755555509,0.409503827,0.145074435,-0.620410949,0.081633058,-0.148672285,0.198627869,0.099494788,-0.096335563,-0.331152016,-0.813999965,0.651154682,-0.296370361,-0.02261918,0.025405679,184,0
55967,-4.611535916,-3.045196661,1.030047068,0.589610816,-0.852118487,0.721860917,0.974295478,-0.374813007,0.846436282,-0.354623936,1.098728925,1.045668135,-0.024893773,-0.691312671,-0.878922087,0.429819136,-0.298800905,-0.633147293,-0.185688446,-1.977591366,-0.761778032,-0.390962622,-2.785319878,0.37967665,-0.432541899,0.259523966,0.696922038,-2.002773662,557.76,0
